dt,angle,angle_dt,pwm,pos,pos_dt,source_file
0.052,2.8039,0.0002,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8038,-0.0017,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8038,-0.0019,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8037,-0.0013,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8036,0.0017,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8035,-0.0027,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8035,-0.0005,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8035,-0.0005,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8035,-0.0013,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8035,0.0009,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8036,-0.0019,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8035,0.0005,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8035,0.0002,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8036,0.0001,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8035,-0.003,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8036,0.0002,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8037,-0.0027,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8037,0.0023,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8037,0.0013,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8037,-0.0021,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8037,-0.0001,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8037,-0.0018,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8038,0.0001,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8038,-0.0007,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8038,-0.0034,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8039,-0.0021,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8039,-0.0027,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8039,-0.0001,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.05,2.8039,-0.0041,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.052,2.8039,0.0017,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8039,0.0018,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8038,-0.0031,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8039,-0.0005,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.804,0.0001,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.804,-0.0002,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8041,-0.0017,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8041,0.0019,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8042,-0.0002,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8042,-0.0001,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8041,0.0005,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.804,0.0018,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.804,-0.0009,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8041,0.0034,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.804,0.0011,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.052,2.804,-0.0014,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.804,0.0013,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.804,-0.0025,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8041,0.0025,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8041,0.0009,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8041,-0.0002,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.051,2.8039,-0.0014,0.0,-0.0023,0.0,ident_20250910_062205.csv
0.05,2.8118,-0.1265,-20.0,-0.0003,-0.1276,ident_20250910_062433.csv
0.052,2.7883,-0.2056,-20.0,-0.0071,-0.2553,ident_20250910_062433.csv
0.051,2.7641,-0.3546,-20.0,-0.0188,-0.2553,ident_20250910_062433.csv
0.051,2.7405,-0.4297,-20.0,-0.0327,-0.2553,ident_20250910_062433.csv
0.052,2.7209,-0.4155,-20.0,-0.0479,-0.3191,ident_20250910_062433.csv
0.051,2.7041,-0.3393,-20.0,-0.0636,-0.3191,ident_20250910_062433.csv
0.051,2.7122,0.222,0.0,-0.0748,-0.1276,ident_20250910_062433.csv
0.051,2.7553,0.3265,0.0,-0.08,-0.0638,ident_20250910_062433.csv
0.051,2.7898,0.6362,0.0,-0.0805,0.0,ident_20250910_062433.csv
0.051,2.8225,0.7103,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8502,0.4804,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.8584,0.0406,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8452,-0.3574,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8198,-0.5335,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.794,-0.4456,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.7812,-0.1512,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.7851,0.1843,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8008,0.3589,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.8177,0.3278,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.8278,0.1526,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8266,-0.0857,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8165,-0.2266,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.8042,-0.2355,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.7959,-0.1109,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.7958,0.057,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.8023,0.1563,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.8095,0.1308,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8128,0.0426,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8108,-0.0588,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8059,-0.1015,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8015,-0.0634,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8007,0.0095,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8029,0.0603,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8058,0.0535,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.8068,0.0089,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8054,-0.036,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,-0.0398,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8018,-0.0123,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.8024,0.0244,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.8039,0.0304,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8048,0.0049,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8043,-0.0167,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.8032,-0.0218,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.8023,-0.0059,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8027,0.0141,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8035,0.0175,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.804,0.0035,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.8036,-0.0103,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.8029,-0.0114,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8025,-0.0038,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.8028,0.0067,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.8033,0.0086,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.8033,0.0017,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,-0.009,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.8026,-0.0069,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8025,0.0021,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8027,0.0055,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8029,0.0025,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8028,-0.0019,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8026,-0.0029,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8025,-0.0015,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8025,0.0025,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8026,0.0039,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8026,0.0021,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8025,-0.0038,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8023,-0.0041,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8024,0.0007,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8025,0.0014,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8026,-0.0006,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8025,-0.0006,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8024,-0.0019,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8023,-0.0039,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8024,0.0005,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8025,0.0018,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8026,0.0023,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8027,-0.0023,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8026,-0.0034,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8026,0.0014,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8027,0.0031,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8027,0.0013,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8028,-0.0035,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8028,0.001,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8029,0.0014,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8029,-0.0017,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8029,0.0002,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,0.0006,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.803,-0.0006,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,0.0022,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,0.0006,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.803,-0.0023,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.803,-0.0018,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,-0.0023,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.8029,0.0002,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.8028,0.0007,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8027,0.0013,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8028,-0.0026,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8029,-0.0009,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8029,0.0002,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8029,-0.0026,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.803,0.0018,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8029,0.0006,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,0.0011,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8029,0.0007,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,0.0006,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8029,0.0002,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8028,-0.0034,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8027,0.0009,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8027,0.001,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8028,0.0003,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8028,-0.0029,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8028,-0.0005,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.8029,-0.0019,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.8029,-0.001,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.8029,0.0021,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.8028,0.0006,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.8028,-0.0003,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8029,-0.0038,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8029,-0.0021,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.803,-0.0014,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,-0.0031,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,-0.001,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,-0.0017,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8029,0.0015,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8028,-0.0027,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8029,-0.0029,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8028,0.0014,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8029,0.0039,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8029,-0.0025,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8029,-0.0006,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,-0.0005,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,-0.0023,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,0.0007,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,0.0029,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,-0.0001,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,0.0002,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,-0.0002,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,0.0029,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,-0.0021,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,-0.0003,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8032,0.0014,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8032,-0.0019,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8032,-0.0002,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.8032,-0.0002,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.8032,0.0014,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8033,0.0006,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8033,-0.0007,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.8032,-0.0019,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.8033,0.0007,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.8032,-0.0005,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.8031,-0.0025,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.8032,0.0017,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,-0.0009,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,-0.0003,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.8031,-0.0001,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.8029,-0.0017,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8029,-0.0026,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.8029,0.0003,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.8029,0.0001,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,0.0017,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,0.0029,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,-0.0023,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,-0.0006,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,0.0019,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.8032,-0.0009,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.8031,0.0002,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,0.0015,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.8031,0.0014,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.803,0.0003,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,-0.0002,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.803,-0.0001,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,-0.0007,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,-0.0026,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,-0.0007,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,-0.0013,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8029,-0.0001,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8029,0.0005,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.8029,-0.0015,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,0.0027,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,0.0001,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.803,0.0002,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.05,2.803,0.0027,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,0.0003,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,0.0018,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.052,2.803,0.0011,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,0.0007,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,0.0003,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,-0.0018,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,-0.001,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,-0.0005,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,0.0018,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,0.0018,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,-0.0007,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,-0.0002,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,-0.0026,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8032,0.0007,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8033,0.0017,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8033,-0.0021,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8032,-0.0011,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,0.0015,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,0.0005,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.803,-0.0002,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8031,0.0011,0.0,-0.0804,0.0,ident_20250910_062433.csv
0.051,2.8147,-0.0131,20.0,-0.0785,0.1276,ident_20250910_062433.csv
0.051,2.8357,0.1478,20.0,-0.0716,0.1276,ident_20250910_062433.csv
0.052,2.8586,0.2593,20.0,-0.0602,0.2553,ident_20250910_062433.csv
0.052,2.8746,0.2292,20.0,-0.0462,0.3191,ident_20250910_062433.csv
0.051,2.881,0.0687,20.0,-0.0309,0.2553,ident_20250910_062433.csv
0.051,2.8754,-0.1244,20.0,-0.0145,0.3191,ident_20250910_062433.csv
0.052,2.8473,-0.2187,0.0,-0.0028,0.1914,ident_20250910_062433.csv
0.051,2.8173,0.0025,0.0,0.0023,0.0638,ident_20250910_062433.csv
0.051,2.8135,0.0853,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.819,0.0759,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8226,0.0322,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8228,-0.0191,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.821,-0.0547,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8188,-0.0584,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8174,-0.0275,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8181,0.0129,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8203,0.0382,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8227,0.0339,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.824,0.0087,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8239,-0.0183,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.823,-0.0282,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.822,-0.0169,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.822,0.0003,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.823,0.0147,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8242,0.0154,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8249,0.0059,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8249,-0.0053,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8245,-0.0129,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8241,-0.0091,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8242,0.0014,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8247,0.0079,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8254,0.009,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8257,0.001,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8256,-0.007,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8252,-0.0077,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.825,-0.0013,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8253,0.003,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8255,0.0026,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8258,0.0011,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8258,-0.0001,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8257,-0.0061,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8256,-0.0026,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8257,-0.0001,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8258,0.0029,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8259,0.003,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8259,0.0003,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8259,-0.0017,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8258,-0.003,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8258,-0.0001,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8257,-0.0002,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8258,0.0007,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8258,-0.001,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8258,-0.0015,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8257,-0.0007,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8256,-0.0035,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8256,-0.0011,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8257,-0.0015,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8258,-0.0006,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8258,0.0015,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8259,-0.0039,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8259,0.0002,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.826,0.0001,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.826,-0.001,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.826,0.0018,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.826,-0.0013,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8259,-0.0014,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8259,0.0002,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8259,0.0009,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.826,0.0023,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8261,-0.0003,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.826,-0.0026,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8261,0.0013,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8261,-0.0022,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8261,-0.0003,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8261,0.0001,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8262,0.0006,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8262,0.0017,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8262,0.0026,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8262,0.0015,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8261,-0.0021,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8261,-0.0018,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8261,-0.0002,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8261,0.0006,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8262,0.0017,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8262,0.0013,0.0,0.0028,0.0,ident_20250910_062433.csv
0.051,2.8262,-0.0011,0.0,0.0028,0.0,ident_20250910_062433.csv
