dt,angle,angle_dt,pwm,pos,pos_dt,source_file
0.051,2.8156,-0.0006,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8155,0.0025,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8157,0.0014,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8156,-0.0007,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8155,-0.0019,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8154,-0.0003,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8154,-0.0013,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8155,0.0021,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8155,0.0022,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8155,-0.0007,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8154,-0.0017,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8154,-0.0025,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8154,-0.0018,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8155,-0.0007,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8154,0.0029,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8155,0.0009,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.05,2.8154,0.0033,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.052,2.8153,0.0022,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.05,2.8154,-0.001,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8154,-0.0009,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8155,0.0015,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.052,2.8155,-0.0007,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8155,0.0005,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.05,2.8155,0.0018,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.052,2.8154,0.0003,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.05,2.8155,0.0015,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8154,-0.0018,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8154,-0.0003,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8154,0.0025,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8155,0.0005,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8155,0.0013,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8155,-0.0017,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8154,-0.0026,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8155,0.0001,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.052,2.8155,-0.001,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.05,2.8155,0.0001,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8156,0.0002,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8156,-0.0029,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8155,0.0031,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8154,0.0001,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8154,-0.0019,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8153,-0.0006,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8153,0.0022,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8153,0.0023,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8153,0.0025,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8153,0.0014,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8153,0.0015,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8154,0.0006,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8154,-0.0003,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8152,0.0007,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8152,0.0003,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8152,-0.0022,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8151,0.0013,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8151,-0.0005,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8153,0.0001,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8153,-0.0023,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8151,-0.0022,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8153,0.0006,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8153,-0.0015,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8154,0.0007,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8155,0.0022,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8155,0.0003,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8154,0.0025,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.05,2.8154,0.0003,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.052,2.8154,0.0013,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8154,0.0001,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8154,0.0023,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.8154,-0.001,0.0,-0.1798,0.0,ident_20250910_060300.csv
0.051,2.7999,-0.0356,-15.0,-0.183,-0.0638,ident_20250910_060300.csv
0.051,2.7825,-0.2479,-15.0,-0.19,-0.1276,ident_20250910_060300.csv
0.051,2.7616,-0.4176,-15.0,-0.1994,-0.1914,ident_20250910_060300.csv
0.051,2.7416,-0.397,-15.0,-0.2093,-0.2552,ident_20250910_060300.csv
0.052,2.7279,-0.2493,-15.0,-0.22,-0.1914,ident_20250910_060300.csv
0.051,2.7246,-0.0106,0.0,-0.2311,-0.1276,ident_20250910_060300.csv
0.051,2.7536,0.0916,0.0,-0.2361,-0.2553,ident_20250910_060300.csv
0.051,2.7767,0.3181,0.0,-0.2371,0.0,ident_20250910_060300.csv
0.051,2.8002,0.5274,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8251,0.5071,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8423,0.2804,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8444,-0.0427,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8314,-0.3182,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8114,-0.4112,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.7931,-0.3136,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.7843,-0.086,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.7879,0.1465,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8007,0.2878,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8153,0.2779,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.824,0.1344,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8235,-0.055,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8149,-0.198,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8035,-0.2138,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.7957,-0.1245,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.7943,0.0211,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.7994,0.1333,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8072,0.1619,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8131,0.1008,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8144,-0.0058,0.0,-0.237,0.0,ident_20250910_060300.csv
0.052,2.8105,-0.0948,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8044,-0.1169,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8,-0.0701,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.7991,0.0109,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8018,0.0696,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.806,0.0844,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8089,0.0479,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.809,-0.0143,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8064,-0.0554,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8034,-0.0563,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8014,-0.0235,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8018,0.0212,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,0.0456,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8058,0.0374,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8065,0.0049,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8057,-0.0237,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.804,-0.0366,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8026,-0.0162,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8026,0.0063,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8034,0.0252,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8046,0.0204,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8052,0.0047,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8048,-0.0117,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,-0.0185,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8032,-0.0094,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8032,0.0034,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8037,0.0135,0.0,-0.237,0.0,ident_20250910_060300.csv
0.05,2.8043,0.0099,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8045,0.0014,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8042,-0.0057,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8035,-0.0126,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8032,-0.0053,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8034,0.0073,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8036,0.0125,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,0.0055,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,-0.0014,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8036,-0.0071,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8032,-0.0045,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8032,0.0025,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8033,0.0039,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8035,0.0053,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8036,0.0047,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8035,-0.0035,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8034,-0.0021,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8033,-0.0022,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8033,-0.0003,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8035,0.0061,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8036,0.0021,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8036,-0.0009,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8035,-0.0011,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8034,-0.001,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8034,0.0009,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8036,0.0026,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,0.0021,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,0.0014,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8037,0.0018,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8037,-0.0027,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8036,0.0007,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8035,-0.0003,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8036,-0.0006,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8037,0.0005,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,0.0003,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,-0.0015,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,0.0023,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,0.0022,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8037,0.0021,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,0.0019,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,-0.0009,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,0.0023,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8036,-0.0003,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8037,0.001,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8036,-0.0007,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8037,-0.0003,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8036,-0.0021,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8036,0.0014,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8035,0.0017,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8036,0.0026,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8035,0.0007,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8036,0.0007,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8036,0.0018,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8036,0.0021,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8037,0.001,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8035,-0.0003,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8035,-0.0011,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8036,0.0037,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8035,0.0017,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8035,-0.0006,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8036,-0.0018,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8036,-0.0029,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8035,0.0007,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8035,-0.001,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8036,-0.0011,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8035,0.0033,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8036,0.001,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8037,-0.0011,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,-0.0035,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,-0.0011,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,-0.0009,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,0.0014,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,0.0005,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8037,0.001,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,-0.0013,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.804,0.001,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8041,0.0006,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.804,0.0034,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8041,0.0009,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,0.0003,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.804,-0.0005,0.0,-0.237,0.0,ident_20250910_060300.csv
0.052,2.8039,-0.0011,0.0,-0.237,0.0,ident_20250910_060300.csv
0.05,2.804,0.0006,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8041,0.0017,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8041,-0.0003,0.0,-0.237,0.0,ident_20250910_060300.csv
0.052,2.8041,0.0029,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8041,0.0014,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.804,-0.0006,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8041,0.0018,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8041,-0.001,0.0,-0.237,0.0,ident_20250910_060300.csv
0.05,2.8041,0.0009,0.0,-0.237,0.0,ident_20250910_060300.csv
0.052,2.8041,0.0013,0.0,-0.237,0.0,ident_20250910_060300.csv
0.05,2.8041,0.003,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8041,0.0029,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.804,0.0018,0.0,-0.237,0.0,ident_20250910_060300.csv
0.052,2.804,-0.0013,0.0,-0.237,0.0,ident_20250910_060300.csv
0.05,2.8039,0.0033,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,0.0001,0.0,-0.237,0.0,ident_20250910_060300.csv
0.052,2.8038,0.0006,0.0,-0.237,0.0,ident_20250910_060300.csv
0.05,2.8038,0.0009,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,0.0019,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8037,-0.0002,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8037,0.0003,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,-0.0018,0.0,-0.237,0.0,ident_20250910_060300.csv
0.052,2.8038,-0.0026,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,-0.0003,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,-0.0031,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,0.0007,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.804,-0.0031,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,0.0013,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,0.0001,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,0.0025,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,0.0023,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.804,0.0034,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,-0.0023,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,-0.0015,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,0.0001,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,0.0001,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.804,0.0011,0.0,-0.237,0.0,ident_20250910_060300.csv
0.05,2.804,0.0005,0.0,-0.237,0.0,ident_20250910_060300.csv
0.052,2.804,-0.0023,0.0,-0.237,0.0,ident_20250910_060300.csv
0.05,2.804,-0.001,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.804,-0.0015,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,-0.0001,0.0,-0.237,0.0,ident_20250910_060300.csv
0.052,2.8039,0.0017,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,-0.0002,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,0.0006,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,0.0009,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,-0.001,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,-0.0014,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8038,0.0014,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,0.0002,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,-0.0023,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.804,0.0025,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,-0.0023,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,-0.0005,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.804,0.0049,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.804,0.0017,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.804,-0.0025,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8039,-0.0005,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.804,0.0031,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.804,-0.0007,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8041,0.0002,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8041,-0.0005,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8041,0.0019,0.0,-0.237,0.0,ident_20250910_060300.csv
0.051,2.8041,0.0005,15.0,-0.237,0.0,ident_20250910_060300.csv
0.052,2.8218,0.0375,15.0,-0.233,0.1276,ident_20250910_060300.csv
0.051,2.8343,0.1461,15.0,-0.2258,0.2553,ident_20250910_060300.csv
0.052,2.8473,0.1746,15.0,-0.2167,0.1915,ident_20250910_060300.csv
0.051,2.8569,0.2116,15.0,-0.206,0.2552,ident_20250910_060300.csv
0.051,2.8676,0.4012,15.0,-0.1951,0.1915,ident_20250910_060300.csv
0.052,2.8873,0.3598,0.0,-0.1845,0.1276,ident_20250910_060300.csv
0.051,2.8716,0.1972,0.0,-0.1803,0.0,ident_20250910_060300.csv
0.051,2.8596,-0.2312,0.0,-0.1796,0.0,ident_20250910_060300.csv
0.051,2.837,-0.6048,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8028,-0.6589,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.7779,-0.397,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.7729,0.0066,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.7874,0.3703,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8111,0.4728,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8304,0.3307,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8369,0.0252,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.828,-0.2476,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8115,-0.3417,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.7986,-0.2286,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.7951,-0.0039,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8025,0.1939,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8148,0.2351,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8235,0.1336,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8243,-0.0354,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8178,-0.157,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8098,-0.1623,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8048,-0.0638,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8062,0.0619,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8122,0.1225,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8177,0.0977,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8195,0.0075,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8168,-0.0719,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8124,-0.0911,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8093,-0.0474,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8097,0.0276,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8127,0.0705,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8159,0.0564,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8169,0.0071,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8154,-0.0428,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8128,-0.051,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8113,-0.023,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8119,0.0186,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8138,0.0394,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8155,0.026,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8157,-0.007,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.05,2.8145,-0.0295,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.052,2.8131,-0.0254,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8124,-0.0042,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8132,0.0174,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8145,0.025,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8152,0.0065,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.815,-0.0091,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.05,2.8141,-0.0202,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.052,2.8134,-0.0097,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8134,0.0055,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8141,0.0151,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.05,2.8147,0.0114,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8149,-0.0002,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.052,2.8146,-0.0118,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.814,-0.0095,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8136,-0.0065,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8139,0.0086,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8143,0.0069,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8144,0.0023,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8143,-0.0049,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8138,-0.0058,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.05,2.8137,-0.0029,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.052,2.8138,0.0049,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.05,2.8141,0.0085,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8142,0.0021,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.051,2.8143,-0.0007,0.0,-0.1797,0.0,ident_20250910_060300.csv
0.052,2.814,-0.0047,0.0,-0.1797,0.0,ident_20250910_060300.csv
